"","V1","V2","V3","V4","V5","V6"
"1",0.75930807722616,0.2294113436318,0.302632979173213,0.661021803343901,0.737221180261113,0.781315928098047
"2",0.477591214481508,0.787139413958648,0.339627885269001,0.525079501232831,0.723678660111036,0.559514145596186
"3",0.656190787609667,0.728270766123897,0.297562998643843,0.713762378724059,0.404135285676457,0.719947999769356
"4",0.728637288827449,0.35617467465112,0.697380838983227,0.8073201944842,0.309011154558975,0.308030728973681
"5",0.335733458498726,0.403029850068269,0.605621986067854,0.776337066123961,0.492840264588594,0.541831182569731
"6",0.276974667415488,0.670157627701992,0.470306578851305,0.196832960984902,0.762117209632415,0.7433776648005
"7",0.481474329889752,0.427000598440645,0.312508629858494,0.804932636680314,0.314678079031874,0.646182165909559
"8",0.486930474663386,0.497893156363862,0.834414879347896,0.573978468194837,0.6455097211455,0.641282728387741
"9",0.815639240314486,0.528243710389361,0.546075975938002,0.342076413469622,0.733913639558013,0.46877268881537
"10",0.571776287667453,0.665107919714646,0.213514477771241,0.454621340165613,0.10098428093479,0.581789477482671
"11",0.516004941634601,0.62897735901759,0.333489552364917,0.323307757237926,0.408091858311091,0.509772203954635
"12",0.38249901255127,0.285220512046944,0.396435441799695,0.449087586007081,0.354046231954126,0.65123253487749
"13",0.771266451224219,0.567089098457946,0.221905394174391,0.437836715638405,0.520735905474285,0.360527341346024
"14",0.242989760554628,0.434301880208077,0.81712041864288,0.3325043056102,0.204316511666402,0.295699486288941
"15",0.637227730111917,0.154353781657992,0.357134718521265,0.207569180291612,0.27257346876082,0.7046713733871
"16",0.860096885305829,0.741363187006209,0.603777195805451,0.555516901805531,0.672063903198577,0.378728810340399
"17",0.185870150616393,0.313510864549316,0.432211212315597,0.272535293168621,0.747000947704073,0.38298030840233
"18",0.307080602901988,0.758275461421581,0.737540247924626,0.859779757873621,0.362709185964195,0.155389809345361
"19",0.368959013614804,0.460798493167385,0.653595604936127,0.834674855471822,0.830120687215822,0.313870934466831
"20",0.334556652819738,0.819873849718133,0.447575122299604,0.482750136386603,0.316697382800048,0.816155161614297
"21",0.742874088609824,0.171210963678313,0.732394752461696,0.305727869669208,0.787529878583737,0.587197602355154
"22",0.723762055891566,0.766070825195639,0.690381068425486,0.716202977771172,0.45551158337621,0.579750621083658
"23",0.494844884651247,0.601773663753411,0.802051563615678,0.642254929172341,0.2473804286425,0.432691135813948
"24",0.291258419563528,0.378238899257267,0.596501368709141,0.290404219157062,0.54769828018616,0.615911394053837
"25",0.25127412707312,0.271233108694432,0.180789804619271,0.646214763375465,0.615545852348441,0.607645509369904
"26",0.239193137970287,0.162276103119366,0.931951214696746,0.588516407354036,0.750994225559989,0.411136735198088
"27",0.788658884246834,0.44184045823873,0.47887153500109,0.267089521813905,0.160006259696092,0.19933668876416
"28",0.325548899255227,0.130822409662651,0.390423345934832,0.730292399319587,0.607552168639377,0.202891480127582
"29",0.319878517909674,0.50883502617944,0.563782441813964,0.652107150668744,0.209417034162907,0.284513075905852
"30",0.87177616123925,0.36823358315276,0.175234231859213,0.750085483329603,0.387893694568193,0.663428173275897
"31",0.830769681489328,0.239475625350606,0.745654056309722,0.764047672483139,0.67807390191243,0.731052265489707
"32",0.423668572253082,0.638166194551159,0.864803764267126,0.165934905180475,0.229831255620811,0.242808819580823
"33",0.628426401872421,0.320011803720845,0.367518729714211,0.368064248597948,0.562377315440681,0.68122816702351
"34",0.268137401825516,0.678653773604892,0.921242926549166,0.568089127970161,0.902585765525,0.451993687723298
"35",0.534424208687851,0.574008306630421,0.610872072794009,0.82687321259873,0.530654361018678,0.791489876460982
"36",0.110151789855445,0.117817974189529,0.829449080515187,0.493330732298782,0.27608982572332,0.659165382739156
"37",0.585998196252622,0.315040241669631,0.327333682415774,0.461694655559259,0.367065309201134,0.349980624138843
"38",0.784698633021908,0.751990601897705,0.622025667254347,0.443538951737573,0.288293866408057,0.342789534669137
"39",0.302052241924684,0.412547348443186,0.897751480096485,0.847600134077948,0.30186014823732,0.891737721816171
"40",0.452306806046981,0.805500392041868,0.190588844349841,0.723782693976536,0.709421648270218,0.521621507753152
"41",0.537055117150303,0.868611109624617,0.117816196285421,0.183954213138204,0.820204378803028,0.693534300201572
"42",0.661810266558314,0.899932546967175,0.342149901464581,0.242560991826467,0.45153273756383,0.776215988539625
"43",0.595846710327314,0.71244496442494,0.408324698557844,0.575167272299295,0.773162747931201,0.789057034119032
"44",0.583264145805733,0.158017221215414,0.856671523780096,0.383215325652855,0.46389721401385,0.849636277154787
"45",0.037798020048067,0.534958749845391,0.84026623398182,0.814739118580474,0.854630962893134,0.773757632346824
"46",0.216864039013162,0.724637430360308,0.503750518604647,0.118928268483141,0.694142619739287,0.121408965713345
"47",0.150861233967589,0.543370268561412,0.538837955885101,0.112264640700305,0.241154679059982,0.136902361472603
"48",0.779499114217469,0.372980625530472,0.640499584084609,0.428615124775097,0.596368741600309,0.169381666800473
"49",0.284094995653722,0.561846991580678,0.0967999610037077,0.626752465525642,0.348275474703405,0.801173785863211
"50",0.857242723375093,0.517712548143463,0.424628067995654,0.659047504628543,0.814367240207503,0.501364105480025
"51",0.925501210828079,0.341577042285353,0.673859117147513,0.289139278018847,0.224627172877081,0.514170347941108
"52",0.412259276473196,0.782074118724558,0.157154255134519,0.247575028926367,0.290878555617528,0.301955276455265
"53",0.258574197179405,0.0544665301765781,0.669944384156261,0.22854044719832,0.476765875221463,0.561535321432166
"54",0.630877836013678,0.776379057028098,0.754338939014124,0.686226318953559,0.897201075970661,0.403695038129808
"55",0.171221524338471,0.474790556537919,0.480377587594558,0.537630173235666,0.131755216253223,0.624656038134126
"56",0.0596411911980249,0.389694064857904,0.404677387713455,0.892957222554833,0.427209740236867,0.352940188865177
"57",0.525465080525028,0.559507755336817,0.113901441559428,0.819519213306485,0.216138416671893,0.189741397048347
"58",0.127905891222181,0.886889949995093,0.709208171995124,0.919043241880136,0.0518378842319362,0.128218176109949
"59",0.0440840810420923,0.576051822924055,0.163330749477027,0.636905947498744,0.801813418735983,0.612472510313382
"60",0.553498328182613,0.612520535569638,0.779414585721679,0.319250234864885,0.846298541324213,0.725226094019599
"61",0.82715483371634,0.418458235595608,0.83827503236942,0.0708655803033616,0.740467646492179,0.537772490668576
