"","V1","V2","V3","V4","V5","V6"
"1",0.268078996829822,0.203422539890744,0.910819609958812,0.562655044696294,0.305534050826515,0.235420663042792
"2",0.519376241325933,0.216678538908517,0.595988685541254,0.83547070425536,0.697901968192309,0.704221622013886
"3",0.652510365318241,0.580252315676106,0.573513834351408,0.399842474513155,0.252141122270509,0.78062183732566
"4",0.254635751463606,0.61059111662076,0.192437435556868,0.441223886369595,0.591211244583662,0.633530431380495
"5",0.559903836892253,0.503293892638093,0.687403947953135,0.780549784433762,0.725792059867776,0.283617906059538
"6",0.72907679249599,0.273572108808107,0.720558278442227,0.537752137858687,0.348496669803613,0.688161258475988
"7",0.350511663979185,0.44330980272498,0.296370705004249,0.649571121311081,0.362969027719061,0.287857345797654
"8",0.760871091754442,0.681471333958741,0.60360495380259,0.446783587556066,0.755840188088561,0.717533385597302
"9",0.100529452722653,0.426068850054539,0.676066883962735,0.324327363196893,0.541617680400876,0.443797323157612
"10",0.555924986326136,0.713719344621391,0.710255094823827,0.874451838922687,0.335897488941971,0.647069995790454
"11",0.321525886947555,0.382016096437084,0.314910573006741,0.753046408568376,0.736799503882815,0.25141758297437
"12",0.723980215877028,0.663892067519815,0.247024168722731,0.177246062384386,0.408265470497177,0.0855599637376145
"13",0.845826396203068,0.481752612461735,0.528834304436376,0.36735716998311,0.650073462847753,0.312895643055838
"14",0.862549241143279,0.311042501464752,0.228326132364704,0.513724863133393,0.324280834364306,0.473588500052158
"15",0.386774332156139,0.780586620889205,0.484280586661771,0.707689949018615,0.548623872944154,0.857697462107587
"16",0.894866558543539,0.562359368451871,0.6241912806074,0.515320450746055,0.149651354774167,0.505229436775802
"17",0.0737056072535259,0.614536875379937,0.661436925638866,0.684390433801205,0.0582013140332752,0.606484276016376
"18",0.374879722879268,0.231697857090538,0.441803639837807,0.277741738072863,0.930813528268066,0.566511093572314
"19",0.630447466012889,0.0844125243070136,0.899185501311773,0.351900386045288,0.623027939043407,0.387058665676575
"20",0.743946715753659,0.117206748358772,0.382854655421605,0.72321502597936,0.711166065475637,0.740789193011421
"21",0.442206785222515,0.766584297089971,0.781745702962923,0.299566517201518,0.767691359146764,0.421790660561861
"22",0.160296491536844,0.328755305657562,0.357311254510257,0.0202382000795166,0.640578558249399,0.89426178753243
"23",0.402616775810852,0.898165716926035,0.52493557824221,0.787314886154075,0.214449709484221,0.154812870414129
"24",0.462913551677151,0.548484462393182,0.947511797132237,0.556686830237907,0.420228260928499,0.794536322262138
"25",0.962561970340487,0.814889929220746,0.885627424394313,0.341276229435711,0.46405792321145,0.520692450210585
"26",0.587574518538479,0.751318547734991,0.257784636884129,0.621272725522119,0.2734362168038,0.555808463133872
"27",0.940080622334166,0.842127484505597,0.311630929999852,0.266729572967493,0.23337652431801,0.931238086781065
