omega_matter,w,abs_mag,delta_mag,alpha,beta,exact_1,exact_2,exact_3,exact_4,exact_5,exact_6,first_1,first_2,first_3,first_4,first_5,first_6,second_1,second_2,second_3,second_4,second_5,second_6,exact_minus_first_1,exact_minus_first_2,exact_minus_first_3,exact_minus_first_4,exact_minus_first_5,exact_minus_first_6,exact_minus_second_1,exact_minus_second_2,exact_minus_second_3,exact_minus_second_4,exact_minus_second_5,exact_minus_second_6
0.2967,-1.1967124,-19.016794,-0.051714186,0.13026722,2.6933935,-1161.4677,-545.51434,699.90265,0.5775317,15.284074,34.337948,-1165.3717,-545.3063,699.85986,0.58099717,15.2899475,34.342964,-1161.2869,-545.7868,699.8549,0.58084524,15.289947,34.343872,3.9040527,-0.20806885,0.042785645,-0.0034654737,-0.00587368,-0.005016327,-0.18078613,0.27246094,0.047729492,-0.0033135414,-0.0058727264,-0.005924225
0.35323003,-0.7516309,-19.027626,-0.023962498,0.13397035,2.6607158,-1150.8079,-542.85547,699.9427,2.0372813,15.920296,33.855965,-1150.6372,-543.0942,699.9307,2.0380208,15.921781,33.85733,-1150.8263,-542.81683,699.95,2.0366857,15.9195,33.855247,-0.1706543,0.2387085,0.011962891,-0.00073957443,-0.0014848709,-0.0013656616,0.018432617,-0.038635254,-0.0073242188,0.0005955696,0.0007953644,0.0007171631
0.44475612,-0.34319067,-19.012493,-0.0550412,0.1357283,2.6980693,-1141.2021,-541.21106,700.01013,0.6514883,16.23066,34.415276,-1135.8951,-541.2105,700.036,0.64981985,16.22765,34.412365,-1142.8424,-540.55994,700.0199,0.65105975,16.229755,34.41393,-5.307007,-0.0005493164,-0.025878906,0.0016684532,0.0030097961,0.002910614,1.6402588,-0.65112305,-0.009765625,0.0004285574,0.00090408325,0.0013465881
0.46495834,-0.9921405,-19.014044,-0.032254457,0.13157664,2.6516464,-1151.1753,-543.8121,700.4009,1.5388777,15.502753,33.71526,-1153.9794,-544.5437,700.3382,1.542936,15.50997,33.722683,-1150.4033,-544.0944,700.4031,1.5383159,15.501817,33.71557,2.8040771,0.7316284,0.062683105,-0.004058242,-0.0072164536,-0.007423401,-0.77197266,0.28234863,-0.0021972656,0.0005618334,0.0009365082,-0.00030899048
0.17071019,-0.43054712,-19.020332,-0.041357864,0.1339815,2.6674764,-1147.8007,-541.72736,699.92035,1.2166052,15.925576,33.958977,-1148.2244,-541.5709,699.93066,1.2159264,15.924377,33.9579,-1147.767,-541.7407,699.92035,1.2165232,15.925551,33.959198,0.42370605,-0.1564331,-0.010314941,0.0006787777,0.0011987686,0.0010757446,-0.033691406,0.013366699,0.0,8.201599e-05,2.4795532e-05,-0.00022125244
0.26481643,-1.2842637,-19.004654,-0.05042482,0.13291489,2.7283165,-1165.4021,-546.4988,700.4533,0.7605761,15.743357,34.8581,-1169.476,-546.0156,700.4232,0.76361024,15.748175,34.861897,-1165.4103,-546.7285,700.3984,0.7647599,15.750445,34.865234,4.0738525,-0.4831543,0.030090332,-0.0030341148,-0.0048179626,-0.0037956238,0.008178711,0.22973633,0.05493164,-0.004183769,-0.007088661,-0.007133484
0.40151453,-0.47535706,-19.007761,-0.032617226,0.1324702,2.7408373,-1144.9259,-542.003,700.59076,1.5951138,15.674835,35.049217,-1141.7045,-542.14166,700.6034,1.5942564,15.673268,35.047832,-1145.7354,-541.64557,700.60364,1.5943675,15.673351,35.047646,-3.2214355,0.13867188,-0.012634277,0.0008573532,0.0015668869,0.0013847351,0.80944824,-0.35742188,-0.012878418,0.00074625015,0.0014839172,0.0015716553
0.11222396,-0.6787591,-19.001217,-0.052959055,0.13412748,2.6711307,-1158.0258,-543.1165,700.54193,0.6727495,15.949483,34.011673,-1158.0938,-543.15125,700.53845,0.6730125,15.949923,34.012028,-1158.0299,-543.1158,700.5417,0.6727948,15.94944,34.01169,0.067993164,0.034729004,0.003479004,-0.0002629757,-0.00043964386,-0.00035476685,0.0041503906,-0.0007324219,0.00024414062,-4.529953e-05,4.2915344e-05,-1.5258789e-05
0.42834568,-0.2506814,-18.997211,-0.04347179,0.12843548,2.6474426,-1140.7184,-541.46875,700.7914,0.88213015,14.974323,33.663776,-1134.9877,-541.2732,700.82446,0.88003814,14.97044,33.66013,-1142.5247,-540.82294,700.78625,0.88274544,14.975194,33.66433,-5.730713,-0.19555664,-0.033081055,0.0020920038,0.0038833618,0.0036468506,1.8062744,-0.645813,0.005126953,-0.00061529875,-0.00087070465,-0.0005531311
0.33399037,-0.73744893,-19.032225,-0.030321352,0.13217625,2.6881087,-1150.803,-542.66876,699.6124,1.6716969,15.615897,34.263462,-1150.5828,-542.85944,699.60333,1.6723223,15.616956,34.264404,-1150.8297,-542.6345,699.618,1.6713178,15.615157,34.262745,-0.22021484,0.19067383,0.009094238,-0.00062537193,-0.0010585785,-0.0009422302,0.026733398,-0.034240723,-0.005554199,0.00037908554,0.00074005127,0.0007171631
