omega_matter,w,abs_mag,delta_mag,alpha,beta,exact_1,exact_2,exact_3,exact_4,exact_5,exact_6,first_1,first_2,first_3,first_4,first_5,first_6,second_1,second_2,second_3,second_4,second_5,second_6,exact_minus_first_1,exact_minus_first_2,exact_minus_first_3,exact_minus_first_4,exact_minus_first_5,exact_minus_first_6,exact_minus_second_1,exact_minus_second_2,exact_minus_second_3,exact_minus_second_4,exact_minus_second_5,exact_minus_second_6
0.013380692,-1.3411384,-19.01711,-0.04817922,0.13363282,2.74413,-1188.7073,-544.4409,699.97266,0.9032557,15.869491,35.092133,-1179.5885,-545.9971,699.9392,0.9053215,15.873214,35.09699,-1185.1118,-546.2732,699.86,0.91051346,15.882418,35.105904,-9.118774,1.5561523,0.033447266,-0.0020657778,-0.0037231445,-0.0048561096,-3.595459,1.8322754,0.1126709,-0.0072577596,-0.012927055,-0.013771057
0.12115973,-0.41589093,-19.025349,-0.04148243,0.12993604,2.6268399,-1148.2302,-541.599,699.6688,1.0294257,15.22666,33.355183,-1149.5203,-541.40717,699.6782,1.0288959,15.225625,33.353916,-1148.1759,-541.59814,699.6738,1.029018,15.225954,33.354584,1.2900391,-0.1918335,-0.009399414,0.0005298853,0.0010347366,0.0012664795,-0.05432129,-0.0008544922,-0.005004883,0.00040769577,0.000705719,0.00059890747
0.23270707,-0.85218847,-19.010859,-0.035193734,0.12524778,2.6947517,-1158.0669,-543.9435,700.3616,1.1578746,14.428311,34.362694,-1158.523,-543.92554,700.35834,1.1581442,14.428754,34.363174,-1158.0565,-543.9547,700.35986,1.1580358,14.428468,34.362938,0.4560547,-0.017944336,0.0032348633,-0.0002696514,-0.00044250488,-0.00048065186,-0.010375977,0.011230469,0.0017089844,-0.00016117096,-0.00015640259,-0.00024414062
0.593463,-0.20113611,-18.986887,-0.037714154,0.1352527,2.6373503,-1138.9098,-541.4835,701.39087,1.4330267,16.143997,33.514874,-1128.0999,-541.3081,701.4324,1.4303521,16.139212,33.510185,-1143.613,-539.6419,701.41394,1.4320039,16.141893,33.511887,-10.809937,-0.17541504,-0.041503906,0.0026745796,0.0047855377,0.004688263,4.703247,-1.8416138,-0.023071289,0.0010228157,0.0021038055,0.002986908
0.43415558,-0.66378933,-19.010952,-0.039982665,0.13667628,2.7080886,-1147.279,-542.51526,700.385,1.4062898,16.390762,34.560432,-1145.6176,-542.9197,700.37854,1.4065937,16.391443,34.561348,-1147.6779,-542.256,700.4103,1.404557,16.387676,34.55765,-1.661499,0.40441895,0.0064697266,-0.00030386448,-0.00068092346,-0.00091552734,0.3988037,-0.25927734,-0.025268555,0.0017328262,0.00308609,0.0027809143
0.3215332,-0.4735284,-19.032812,-0.021066107,0.1304515,2.6537955,-1145.7006,-541.63385,699.7167,2.0286613,15.318455,33.755684,-1143.7748,-541.6536,699.7283,2.027965,15.317059,33.754593,-1146.0623,-541.4916,699.7184,2.0286689,15.318244,33.75555,-1.9257812,0.01977539,-0.01159668,0.00069618225,0.0013961792,0.0010910034,0.36169434,-0.14227295,-0.0017089844,-7.6293945e-06,0.00021076202,0.0001335144
0.28687745,-1.0974077,-19.001217,-0.059330024,0.12943666,2.6769116,-1160.8577,-545.27924,700.4073,0.1775367,15.141798,34.09472,-1163.5873,-545.153,700.3794,0.17968172,15.145572,34.098015,-1160.7301,-545.441,700.3803,0.17935394,15.145111,34.098156,2.7296143,-0.1262207,0.027893066,-0.0021450222,-0.0037736893,-0.0032958984,-0.12756348,0.16174316,0.026977539,-0.0018172413,-0.0033130646,-0.0034370422
0.10481323,-0.94722885,-18.995983,-0.022383021,0.12507905,2.7581346,-1167.7435,-544.7747,701.2049,1.7820531,14.408106,35.305813,-1166.5885,-544.8286,701.2147,1.7813181,14.406941,35.30488,-1167.5751,-544.84204,701.2041,1.7820321,14.408223,35.30614,-1.1550293,0.053894043,-0.00982666,0.0007350445,0.0011644363,0.00093460083,-0.16845703,0.06732178,0.00079345703,2.0980835e-05,-0.00011730194,-0.00032806396
0.3709492,-0.1208899,-19.03403,-0.05335069,0.13290149,2.7310114,-1136.1614,-540.1206,699.0776,0.62801766,15.751216,34.906662,-1131.2439,-539.61334,699.1208,0.62528354,15.746212,34.901855,-1137.6581,-539.69604,699.0491,0.6299915,15.754658,34.91008,-4.9174805,-0.5072632,-0.04321289,0.0027341247,0.005003929,0.0048065186,1.4967041,-0.42456055,0.028503418,-0.0019738078,-0.0034418106,-0.0034179688
0.5388942,-1.480541,-18.993248,-0.029555356,0.13315232,2.6760702,-1153.6804,-545.784,701.52094,1.729779,15.756275,34.05758,-1166.0779,-547.4353,701.28503,1.7445403,15.783046,34.0855,-1149.4281,-548.0398,701.37604,1.7370234,15.77037,34.076862,12.397461,1.6513062,0.23590088,-0.014761329,-0.026770592,-0.02791977,-4.2523193,2.2557983,0.14489746,-0.0072443485,-0.014094353,-0.019283295
