omega_matter,w,abs_mag,delta_mag,alpha,beta,exact_1,exact_2,exact_3,exact_4,exact_5,exact_6,first_1,first_2,first_3,first_4,first_5,first_6,second_1,second_2,second_3,second_4,second_5,second_6,exact_minus_first_1,exact_minus_first_2,exact_minus_first_3,exact_minus_first_4,exact_minus_first_5,exact_minus_first_6,exact_minus_second_1,exact_minus_second_2,exact_minus_second_3,exact_minus_second_4,exact_minus_second_5,exact_minus_second_6
0.18641587,-0.28259468,-19.011908,-0.027031217,0.13420756,2.6730108,-1143.6102,-541.496,700.52264,1.9080905,15.966635,34.042736,-1144.0547,-541.1675,700.54626,1.9066225,15.963769,34.03996,-1143.5397,-541.5413,700.51855,1.9082869,15.966839,34.043346,0.444458,-0.3284912,-0.023620605,0.0014679432,0.0028657913,0.0027770996,-0.07055664,0.04534912,0.0040893555,-0.00019645691,-0.0002040863,-0.00061035156
0.3883691,-1.2247975,-18.99644,-0.028574182,0.1285459,2.6581888,-1158.4745,-545.861,701.22,1.5882411,14.9787245,33.80808,-1164.2572,-546.1446,701.1233,1.5949639,14.990548,33.819748,-1157.5625,-546.51044,701.1498,1.592556,14.98662,33.81741,5.782715,0.28356934,0.09667969,-0.006722808,-0.011823654,-0.011669159,-0.9119873,0.64941406,0.07019043,-0.0043148994,-0.00789547,-0.0093307495
0.345655,-0.49053085,-19.025621,-0.04703961,0.13373113,2.6717074,-1145.4514,-541.6167,699.5915,0.9383419,15.883151,34.021927,-1143.248,-541.6873,699.6018,0.93764925,15.881936,34.020702,-1145.8982,-541.4279,699.59674,0.9380516,15.882631,34.021202,-2.2033691,0.070617676,-0.010314941,0.0006926656,0.0012149811,0.0012245178,0.44677734,-0.18878174,-0.0052490234,0.00029033422,0.0005197525,0.0007247925
0.25591934,-0.8263012,-18.99639,-0.03631369,0.12948607,2.6467834,-1157.2311,-544.1215,701.0029,1.2621366,15.149866,33.64962,-1157.6676,-544.14624,700.9971,1.2626066,15.150639,33.650238,-1157.207,-544.1362,701.00165,1.262232,15.150002,33.649784,0.43652344,0.024719238,0.005859375,-0.00047004223,-0.0007724762,-0.00061798096,-0.024047852,0.014709473,0.0012817383,-9.536743e-05,-0.00013542175,-0.00016403198
0.40312424,-0.4665916,-19.029308,-0.025113946,0.1264072,2.7132242,-1143.9731,-541.5347,699.7501,1.6913822,14.631362,34.639046,-1140.6467,-541.666,699.76324,1.6905341,14.629775,34.63747,-1144.8204,-541.1648,699.7627,1.6907036,14.630007,34.637424,-3.326416,0.13128662,-0.013122559,0.0008480549,0.0015869141,0.00157547,0.84729004,-0.36993408,-0.012573242,0.0006785393,0.0013551712,0.0016212463
0.11320855,-1.1621104,-18.9957,-0.037214138,0.13534145,2.715857,-1173.5812,-545.9717,701.01587,1.4886948,16.168756,34.68244,-1172.116,-545.7409,701.06323,1.4856791,16.163254,34.676674,-1173.2961,-546.0348,701.0259,1.4880338,16.167496,34.68114,-1.46521,-0.23077393,-0.04736328,0.0030156374,0.005502701,0.0057678223,-0.28503418,0.06311035,-0.010009766,0.0006610155,0.0012607574,0.0013008118
0.41884035,-0.19285178,-18.993065,-0.055069942,0.1331995,2.738489,-1139.3513,-541.2714,700.7971,0.5610427,15.802616,35.017147,-1133.4337,-540.94763,700.83545,0.5586541,15.798196,35.01293,-1141.2473,-540.63617,700.78314,0.5622612,15.804507,35.019005,-5.9176025,-0.3237915,-0.038330078,0.0023885965,0.0044202805,0.0042152405,1.8959961,-0.6352539,0.013977051,-0.0012184978,-0.0018911362,-0.0018577576
0.26916122,-0.3926978,-19.010368,-0.031920854,0.12708929,2.65445,-1145.6569,-541.86017,700.44073,1.3759372,14.742158,33.76613,-1144.3258,-541.7367,700.45734,1.3748777,14.740243,33.7643,-1145.876,-541.79877,700.43634,1.3762472,14.742603,33.766514,-1.3310547,-0.12347412,-0.016601562,0.0010595322,0.001914978,0.00182724,0.21911621,-0.061401367,0.0043945312,-0.00030994415,-0.0004453659,-0.00038528442
0.29188648,-0.73356247,-18.996214,-0.032313503,0.13097659,2.7139184,-1153.7264,-543.59515,701.093,1.5371492,15.413293,34.647198,-1153.6243,-543.7001,701.08685,1.5375905,15.413966,34.64786,-1153.7352,-543.5822,701.09515,1.5370705,15.413059,34.64694,-0.10217285,0.10491943,0.006164551,-0.0004413128,-0.00067329407,-0.0006637573,0.0087890625,-0.012939453,-0.0021362305,7.867813e-05,0.00023365021,0.0002593994
0.31078085,-0.77478564,-19.020508,-0.02353878,0.13312864,2.6550505,-1153.0535,-543.24994,700.2432,2.020767,15.775524,33.771793,-1153.1976,-543.3896,700.2333,2.0214036,15.776679,33.77321,-1153.0323,-543.2481,700.24536,2.020601,15.775186,33.771698,0.14416504,0.13964844,0.0099487305,-0.0006365776,-0.0011548996,-0.0014152527,-0.021118164,-0.0018310547,-0.0021362305,0.00016593933,0.00033855438,9.536743e-05
