omega_matter,w,abs_mag,delta_mag,alpha,beta,exact_1,exact_2,exact_3,exact_4,exact_5,exact_6,first_1,first_2,first_3,first_4,first_5,first_6,second_1,second_2,second_3,second_4,second_5,second_6,exact_minus_first_1,exact_minus_first_2,exact_minus_first_3,exact_minus_first_4,exact_minus_first_5,exact_minus_first_6,exact_minus_second_1,exact_minus_second_2,exact_minus_second_3,exact_minus_second_4,exact_minus_second_5,exact_minus_second_6
0.43749052,-1.0617523,-19.019184,-0.044346437,0.13561518,2.6965344,-1152.5702,-544.0224,700.0138,1.147041,16.19942,34.380833,-1156.3605,-544.62836,699.9406,1.1518066,16.208027,34.38966,-1151.6885,-544.44055,699.9944,1.1478311,16.201077,34.383907,3.7902832,0.60595703,0.07318115,-0.00476563,-0.008605957,-0.0088272095,-0.88171387,0.41815186,0.01940918,-0.0007901192,-0.0016555786,-0.003074646
0.26008442,-0.6409503,-19.006695,-0.033334862,0.12756059,2.66823,-1152.2295,-542.9696,700.5918,1.3321735,14.822764,33.969032,-1151.8009,-543.01587,700.5923,1.332139,14.822616,33.96907,-1152.2709,-542.9492,700.593,1.3320771,14.822585,33.968815,-0.42858887,0.04626465,-0.00048828125,3.4451485e-05,0.0001487732,-3.8146973e-05,0.041381836,-0.020385742,-0.0012207031,9.6321106e-05,0.00017929077,0.00021743774
0.405055,-0.48614168,-19.016026,-0.05307251,0.13151707,2.696313,-1144.4921,-541.6931,699.8687,0.5699007,15.506145,34.387486,-1141.3102,-541.8517,699.88007,0.5690741,15.5048,34.386307,-1145.2936,-541.3325,699.8826,0.569031,15.504581,34.38578,-3.1818848,0.15856934,-0.011352539,0.0008265972,0.0013446808,0.0011787415,0.8015137,-0.3605957,-0.013916016,0.0008696914,0.0015630722,0.0017051697
0.4297213,-0.38469517,-19.015917,-0.049462404,0.13470377,2.707404,-1142.1143,-541.3218,699.9576,0.8768703,16.055374,34.553658,-1137.5282,-541.3732,699.979,0.8755214,16.05286,34.55113,-1143.4468,-540.7789,699.9692,0.8763335,16.05425,34.552204,-4.5860596,0.051452637,-0.02142334,0.0013488531,0.0025138855,0.0025291443,1.3325195,-0.5429077,-0.01159668,0.00053679943,0.0011234283,0.0014533997
0.3543022,-1.214806,-19.013521,-0.043335922,0.13157703,2.7213507,-1158.8547,-545.44836,700.23755,1.0365235,15.507938,34.748703,-1163.9907,-545.52545,700.1598,1.0422059,15.517853,34.758324,-1158.2572,-545.9518,700.1731,1.0407975,15.515529,34.75759,5.1359863,0.0770874,0.07775879,-0.0056824684,-0.009914398,-0.0096206665,-0.5975342,0.50341797,0.064453125,-0.0042740107,-0.007590294,-0.008888245
0.48360342,-0.6982143,-19.012497,-0.032127645,0.131712,2.7337127,-1146.5282,-542.53906,700.41565,1.5830246,15.541112,34.940437,-1144.8566,-543.12006,700.4036,1.5837302,15.5423975,34.941887,-1146.9808,-542.19977,700.4544,1.5803872,15.536341,34.936253,-1.6716309,0.58099365,0.012023926,-0.0007055998,-0.001285553,-0.001449585,0.45263672,-0.33929443,-0.038757324,0.0026373863,0.0047712326,0.004184723
0.35493472,-0.8199506,-19.028137,-0.02555694,0.13019529,2.6532116,-1152.0457,-543.1692,699.8637,1.8029422,15.270856,33.743572,-1152.5356,-543.419,699.84454,1.80423,15.273179,33.745712,-1151.9579,-543.18567,699.8675,1.8026861,15.270309,33.743324,0.48999023,0.2498169,0.019165039,-0.001287818,-0.0023231506,-0.0021400452,-0.087768555,0.016479492,-0.0037841797,0.00025606155,0.0005464554,0.00024795532
0.2760409,-0.371814,-18.998978,-0.046588723,0.1276535,2.6755173,-1145.2662,-541.9297,700.6664,0.7111447,14.841526,34.07933,-1143.7488,-541.7869,700.68494,0.71003765,14.839391,34.07726,-1145.5315,-541.85455,700.6608,0.71154386,14.842179,34.08001,-1.517456,-0.14276123,-0.018554688,0.0011070371,0.0021352768,0.0020713806,0.2652588,-0.07513428,0.005554199,-0.0003991723,-0.0006532669,-0.0006790161
0.14575604,-0.7838091,-19.003344,-0.045451973,0.13371024,2.7354233,-1159.8785,-543.636,700.57385,1.0348643,15.885581,34.967564,-1159.7189,-543.6469,700.5747,1.0347639,15.8855505,34.967453,-1159.8696,-543.6399,700.5737,1.0348271,15.885643,34.96755,-0.15966797,0.010925293,-0.0008544922,0.00010037422,3.0517578e-05,0.00011062622,-0.008911133,0.00390625,0.00012207031,3.71933e-05,-6.198883e-05,1.5258789e-05
0.3739349,-0.44354022,-19.003544,-0.053861406,0.12922089,2.7208748,-1144.7921,-541.8843,700.3588,0.44674686,15.115273,34.75298,-1141.7828,-541.94275,700.3739,0.44581,15.113546,34.751354,-1145.4999,-541.59265,700.3653,0.44647607,15.114597,34.752045,-3.0092773,0.05847168,-0.015075684,0.0009368658,0.0017271042,0.001625061,0.7077637,-0.29162598,-0.0064697266,0.0002707839,0.0006761551,0.00093460083
