omega_matter,w,abs_mag,delta_mag,alpha,beta,exact_1,exact_2,exact_3,exact_4,exact_5,exact_6,first_1,first_2,first_3,first_4,first_5,first_6,second_1,second_2,second_3,second_4,second_5,second_6,exact_minus_first_1,exact_minus_first_2,exact_minus_first_3,exact_minus_first_4,exact_minus_first_5,exact_minus_first_6,exact_minus_second_1,exact_minus_second_2,exact_minus_second_3,exact_minus_second_4,exact_minus_second_5,exact_minus_second_6
0.16224384,-0.3691225,-19.024734,-0.03142547,0.12812419,2.677805,-1146.0485,-541.49133,699.8486,1.4502509,14.922125,34.113033,-1146.7894,-541.26117,699.86365,1.449325,14.9204445,34.111095,-1145.9784,-541.51697,699.849,1.4501712,14.922022,34.113033,0.7409668,-0.23016357,-0.015075684,0.00092589855,0.0016803741,0.0019378662,-0.07006836,0.025634766,-0.0004272461,7.9631805e-05,0.000102996826,0.0
0.1614689,-1.2466882,-19.008913,-0.04743124,0.13271692,2.7124195,-1171.5363,-546.3452,700.24756,0.8941976,15.71721,34.631714,-1172.0399,-545.75946,700.29407,0.8917853,15.712483,34.625607,-1171.5863,-546.3131,700.2499,0.8944212,15.717369,34.63106,0.5036621,-0.5857544,-0.04650879,0.0024122596,0.00472641,0.0061073303,0.050048828,-0.032104492,-0.002319336,-0.00022363663,-0.00015926361,0.00065231323
0.10655485,-1.0307584,-18.995481,-0.04019501,0.12993422,2.7322378,-1170.0381,-545.11536,700.94495,1.1288507,15.239778,34.92266,-1168.6439,-545.09766,700.96643,1.1274003,15.237221,34.920055,-1169.806,-545.194,700.94666,1.1286417,15.239472,34.922417,-1.394165,-0.017700195,-0.021484375,0.0014504194,0.0025568008,0.0026054382,-0.23205566,0.07861328,-0.0017089844,0.00020897388,0.00030517578,0.00024414062
0.27479076,-1.131768,-18.996258,-0.05721284,0.13680196,2.7013078,-1162.2523,-545.631,700.7223,0.590104,16.408762,34.45772,-1165.0979,-545.42114,700.69794,0.5922231,16.41225,34.460537,-1162.1731,-545.7867,700.69275,0.59226406,16.412447,34.461617,2.845581,-0.20983887,0.024353027,-0.002119124,-0.0034885406,-0.0028152466,-0.07922363,0.15570068,0.029541016,-0.0021600723,-0.0036849976,-0.003894806
0.13569906,-0.44104075,-19.013414,-0.033178896,0.12691742,2.645862,-1149.4492,-542.0503,700.2961,1.3055707,14.710591,33.63762,-1150.3909,-541.89075,700.304,1.3050746,14.709743,33.63666,-1149.4067,-542.0539,700.29895,1.3053261,14.71024,33.637375,0.9416504,-0.1595459,-0.00793457,0.00049614906,0.00084877014,0.000957489,-0.04248047,0.0036010742,-0.0028686523,0.00024461746,0.00035095215,0.00024414062
0.47658467,-1.111612,-19.022245,-0.047277242,0.13036594,2.6625724,-1151.5194,-543.9509,699.8027,0.77843684,15.292565,33.873886,-1156.3274,-544.8064,699.7093,0.7844902,15.30349,33.884956,-1150.1914,-544.55066,699.7805,0.7792202,15.294287,33.877342,4.8079834,0.85546875,0.09338379,-0.006053388,-0.010924339,-0.011070251,-1.3280029,0.59973145,0.022155762,-0.00078338385,-0.0017213821,-0.0034561157
0.38164112,-0.42932105,-18.99632,-0.028142847,0.13094667,2.667278,-1145.1792,-542.2176,701.1424,1.7185755,15.405551,33.956547,-1141.9236,-542.268,701.1587,1.7175133,15.403604,33.95487,-1145.9783,-541.89264,701.149,1.7182418,15.4048395,33.95592,-3.2556152,0.05041504,-0.016296387,0.0010621548,0.001947403,0.0016784668,0.79907227,-0.32495117,-0.006591797,0.0003336668,0.00071144104,0.00062561035
0.33332193,-0.44661093,-18.99476,-0.038212966,0.1285957,2.655943,-1146.4258,-542.317,701.0095,1.1399115,15.000483,33.787945,-1144.1504,-542.32446,701.0236,1.1390898,14.998895,33.78656,-1146.8862,-542.1379,701.01154,1.1399441,15.000333,33.787792,-2.2753906,0.007446289,-0.014099121,0.00082170963,0.0015878677,0.0013847351,0.46044922,-0.17913818,-0.0020141602,-3.2544136e-05,0.00014972687,0.00015258789
0.44791806,-0.9417974,-18.99129,-0.032620262,0.12821266,2.6437285,-1152.2914,-544.2441,701.31744,1.3810368,14.9261055,33.599075,-1154.3064,-544.86926,701.2676,1.384163,14.93178,33.604813,-1151.7633,-544.4156,701.3237,1.3801785,14.924798,33.59872,2.0150146,0.6251831,0.049865723,-0.0031262636,-0.005674362,-0.0057373047,-0.5280762,0.17150879,-0.006286621,0.0008583069,0.0013074875,0.00035476685
0.30201378,-1.173382,-18.999596,-0.048594847,0.13516244,2.7200766,-1161.4877,-545.764,700.7354,0.93662965,16.127161,34.734097,-1165.2404,-545.6093,700.6926,0.9401013,16.133024,34.739433,-1161.2802,-546.031,700.6917,0.93972725,16.132545,34.739983,3.7526855,-0.15466309,0.042785645,-0.0034716725,-0.0058631897,-0.0053367615,-0.20751953,0.2670288,0.043701172,-0.0030975938,-0.005384445,-0.005886078
