omega_matter,w,abs_mag,delta_mag,alpha,beta,exact_1,exact_2,exact_3,exact_4,exact_5,exact_6,first_1,first_2,first_3,first_4,first_5,first_6,second_1,second_2,second_3,second_4,second_5,second_6,exact_minus_first_1,exact_minus_first_2,exact_minus_first_3,exact_minus_first_4,exact_minus_first_5,exact_minus_first_6,exact_minus_second_1,exact_minus_second_2,exact_minus_second_3,exact_minus_second_4,exact_minus_second_5,exact_minus_second_6
0.460238,-0.3622526,-19.027943,-0.023545438,0.12886529,2.643172,-1141.2986,-541.1685,699.85205,1.8427875,15.046613,33.59947,-1135.8408,-541.22205,699.8762,1.8412454,15.043686,33.596657,-1143.03,-540.45905,699.8671,1.8420552,15.045025,33.597656,-5.4577637,0.053527832,-0.024169922,0.0015420914,0.0029268265,0.002811432,1.7314453,-0.70947266,-0.015075684,0.00073230267,0.0015878677,0.0018119812
0.4630364,-0.441185,-18.995564,-0.05357595,0.1286677,2.6418443,-1143.7261,-541.9695,700.69977,0.4095782,15.011686,33.57879,-1139.0677,-542.16205,700.7171,0.40843913,15.009644,33.576912,-1145.1532,-541.33496,700.7232,0.40817592,15.0090885,33.575836,-4.658325,0.19256592,-0.017333984,0.0011390746,0.0020427704,0.001876831,1.427124,-0.6345215,-0.0234375,0.0014022887,0.0025978088,0.0029525757
0.48700994,-0.62838274,-19.024187,-0.042891286,0.13466936,2.7079403,-1144.7471,-541.89856,699.7472,1.185782,16.04685,34.558716,-1142.0637,-542.4083,699.74396,1.1859086,16.047028,34.559097,-1145.5304,-541.4291,699.78735,1.1831422,16.041992,34.554054,-2.6833496,0.5097656,0.0032348633,-0.00012660027,-0.00017738342,-0.00038146973,0.7833252,-0.46948242,-0.040161133,0.0026397705,0.004858017,0.00466156
0.23486972,-0.9524666,-19.018524,-0.03947047,0.12909737,2.670913,-1159.9053,-544.2785,699.99835,1.1050527,15.085995,34.00861,-1160.8605,-544.1859,699.99426,1.1054269,15.086669,34.00893,-1159.8977,-544.3044,699.993,1.1054261,15.086786,34.00924,0.9552002,-0.09259033,0.0040893555,-0.00037419796,-0.00067424774,-0.00032043457,-0.0075683594,0.025878906,0.0053710938,-0.0003733635,-0.0007915497,-0.00062942505
0.18738925,-0.7672296,-19.01958,-0.04376162,0.12825973,2.674486,-1157.1901,-543.23334,699.8644,0.8686762,14.94331,34.061966,-1157.224,-543.22705,699.8646,0.8687177,14.943318,34.062122,-1157.1901,-543.2335,699.8643,0.8687029,14.94328,34.06186,0.033935547,-0.006286621,-0.00024414062,-4.1484833e-05,-8.583069e-06,-0.00015640259,0.0,0.00018310547,6.1035156e-05,-2.670288e-05,2.9563904e-05,0.00010681152
0.22497463,-0.55495906,-19.006918,-0.035746854,0.12913212,2.674844,-1150.9122,-542.5877,700.54974,1.2850835,15.093617,34.067806,-1150.5519,-542.56445,700.55475,1.2848763,15.093076,34.06727,-1150.9414,-542.578,700.5494,1.285156,15.093655,34.067833,-0.36035156,-0.023254395,-0.005004883,0.00020718575,0.000541687,0.0005378723,0.029174805,-0.00970459,0.00036621094,-7.247925e-05,-3.71933e-05,-2.670288e-05
0.47222832,-0.50820065,-18.992662,-0.055196725,0.13522133,2.7268956,-1144.4813,-542.1754,700.8597,0.63258165,16.145178,34.841793,-1140.4467,-542.48773,700.87024,0.6318314,16.143888,34.84056,-1145.7001,-541.58405,700.8911,0.63065726,16.141668,34.838226,-4.034668,0.3123169,-0.010559082,0.00075024366,0.0012893677,0.0012321472,1.21875,-0.5913696,-0.031433105,0.0019243956,0.0035095215,0.003566742
0.48315147,-1.0066278,-19.010996,-0.05691771,0.13033766,2.659445,-1150.4407,-543.659,700.0844,0.3206759,15.290406,33.830486,-1153.512,-544.4952,700.016,0.32502696,15.29819,33.838413,-1149.5315,-543.9806,700.0892,0.31977367,15.289139,33.830566,3.071289,0.83618164,0.06842041,-0.0043510497,-0.00778389,-0.007926941,-0.9091797,0.32159424,-0.004760742,0.0009022355,0.0012674332,-8.010864e-05
0.32822874,-1.030193,-18.999056,-0.049390975,0.13161042,2.7286863,-1157.7097,-544.84033,700.70355,0.756422,15.5199,34.863094,-1160.2811,-544.93,700.667,0.7590282,15.52438,34.867393,-1157.4443,-545.0321,700.68256,0.7577786,15.522208,34.865772,2.5714111,0.089660645,0.03656006,-0.002606213,-0.0044794083,-0.004299164,-0.26538086,0.19177246,0.020996094,-0.0013566017,-0.0023078918,-0.0026779175
0.37786782,-0.2443726,-18.995329,-0.03228405,0.13481408,2.7295833,-1141.0515,-541.5706,701.1286,1.7047162,16.078043,34.884296,-1136.6022,-541.3203,701.1612,1.7026631,16.074286,34.88071,-1142.3024,-541.1587,701.1174,1.7056133,16.079512,34.885693,-4.449341,-0.25030518,-0.032592773,0.0020531416,0.0037574768,0.0035858154,1.2508545,-0.41192627,0.011230469,-0.0008970499,-0.0014686584,-0.0013961792
