omega_matter,w,abs_mag,delta_mag,alpha,beta,exact_1,exact_2,exact_3,exact_4,exact_5,exact_6,first_1,first_2,first_3,first_4,first_5,first_6,second_1,second_2,second_3,second_4,second_5,second_6,exact_minus_first_1,exact_minus_first_2,exact_minus_first_3,exact_minus_first_4,exact_minus_first_5,exact_minus_first_6,exact_minus_second_1,exact_minus_second_2,exact_minus_second_3,exact_minus_second_4,exact_minus_second_5,exact_minus_second_6
0.22191156,-1.1361128,-18.999598,-0.036503658,0.13258706,2.6621633,-1165.6426,-545.90857,700.8831,1.3865279,15.684282,33.879417,-1167.4363,-545.5559,700.8865,1.3867795,15.684565,33.878887,-1165.7094,-545.9465,700.86816,1.3877596,15.686303,33.881107,1.7937012,-0.35266113,-0.0033569336,-0.0002516508,-0.0002822876,0.0005302429,0.06677246,0.037902832,0.014953613,-0.0012316704,-0.0020208359,-0.0016899109
0.37855652,-0.62506217,-19.0277,-0.04017794,0.1327145,2.6873274,-1147.3832,-542.1022,699.6264,1.2266645,15.709174,34.25245,-1145.8479,-542.34326,699.6256,1.2267443,15.709233,34.252758,-1147.6941,-541.9266,699.6401,1.2258,15.707559,34.251007,-1.5352783,0.24108887,0.00079345703,-7.9751015e-05,-5.9127808e-05,-0.00030899048,0.3109131,-0.17559814,-0.013671875,0.00086450577,0.0016155243,0.0014419556
0.13423792,-1.2555908,-19.00716,-0.034876756,0.12993261,2.6941307,-1174.2225,-546.4916,700.5038,1.3697208,15.2395,34.361683,-1173.6277,-545.9628,700.5667,1.3659729,15.232572,34.353764,-1174.096,-546.48236,700.5161,1.3690313,15.238248,34.359715,-0.59484863,-0.52874756,-0.062927246,0.00374794,0.006928444,0.0079193115,-0.12658691,-0.009216309,-0.012329102,0.00068950653,0.0012521744,0.0019683838
0.25245634,-0.9195122,-19.010273,-0.043298397,0.13115813,2.7033675,-1158.5724,-544.2139,700.3029,1.0197282,15.442956,34.49021,-1159.5157,-544.1772,700.29535,1.0203167,15.444024,34.49119,-1158.5413,-544.24744,700.2977,1.0200768,15.443472,34.490917,0.9433594,-0.036743164,0.0075683594,-0.00058853626,-0.0010681152,-0.0009803772,-0.03112793,0.0335083,0.0051879883,-0.00034856796,-0.0005159378,-0.000705719
0.4546249,-0.4112817,-19.004192,-0.031997412,0.13166746,2.665943,-1143.1569,-541.82434,700.7423,1.5652378,15.529451,33.93701,-1138.3324,-541.9554,700.7621,1.5639513,15.527082,33.935154,-1144.6274,-541.19507,700.7613,1.5641488,15.52745,33.93484,-4.824463,0.13104248,-0.01977539,0.0012865067,0.002368927,0.0018577576,1.470581,-0.62927246,-0.018981934,0.0010889769,0.0020017624,0.0021705627
0.27956852,-0.87823224,-19.016535,-0.038169187,0.13382304,2.630566,-1156.4254,-543.8395,700.16113,1.3465576,15.891608,33.407913,-1157.2781,-543.88184,700.14935,1.3475025,15.893104,33.409473,-1156.3636,-543.87866,700.1573,1.3468652,15.892009,33.4084,0.85266113,0.0423584,0.011779785,-0.0009448528,-0.0014953613,-0.0015602112,-0.061767578,0.03918457,0.0038452148,-0.00030755997,-0.0004005432,-0.00048828125
0.46540734,-0.56723267,-19.025204,-0.040300094,0.13391893,2.6775088,-1144.3945,-541.74286,699.7372,1.2673805,15.915369,34.10737,-1141.1869,-542.1209,699.7413,1.2670816,15.914865,34.107002,-1145.3136,-541.2584,699.7692,1.2653692,15.911716,34.103626,-3.2076416,0.37805176,-0.0040893555,0.0002988577,0.0005044937,0.00036621094,0.9190674,-0.48443604,-0.032043457,0.0020112991,0.0036525726,0.003742218
0.35879663,-0.2921176,-18.999691,-0.05422841,0.12869318,2.7239175,-1141.9077,-541.479,700.49854,0.40950793,15.026479,34.799587,-1138.2185,-541.2982,700.526,0.40774778,15.023256,34.796318,-1142.8553,-541.1616,700.49115,0.41009307,15.027485,34.800434,-3.689209,-0.18078613,-0.02746582,0.001760155,0.0032224655,0.0032691956,0.94763184,-0.3173828,0.007385254,-0.0005851388,-0.0010061264,-0.0008468628
0.24237749,-0.30119467,-19.0131,-0.051165316,0.13013741,2.6436946,-1143.1642,-541.3285,700.004,0.5854903,15.264703,33.60716,-1142.2733,-541.0645,700.0279,0.5839853,15.262056,33.604298,-1143.3121,-541.3122,699.99615,0.58598197,15.265769,33.608208,-0.89086914,-0.26397705,-0.023864746,0.0015049577,0.0026464462,0.002861023,0.14794922,-0.016296387,0.007873535,-0.0004916787,-0.0010662079,-0.0010490417
0.11651979,-0.34486485,-18.996231,-0.03693109,0.13355467,2.7125883,-1147.1034,-542.0448,701.0134,1.4252158,15.85799,34.62996,-1148.86,-541.7624,701.02893,1.4243331,15.8561735,34.62807,-1146.9841,-542.05994,701.02,1.4246926,15.857023,34.62926,1.7565918,-0.28240967,-0.01550293,0.0008827448,0.0018167496,0.0018882751,-0.119262695,0.015136719,-0.006591797,0.0005232096,0.00096702576,0.0006980896
0.3808583,-1.0288172,-18.998823,-0.034937426,0.13195278,2.6584992,-1155.7384,-544.7538,700.9937,1.4301013,15.568902,33.818222,-1158.7216,-545.0699,700.941,1.4336507,15.575274,33.82433,-1155.241,-545.02844,700.97345,1.4311675,15.571027,33.820995,2.9831543,0.31610107,0.052734375,-0.0035494566,-0.006372452,-0.0061073303,-0.49743652,0.2746582,0.020263672,-0.0010662079,-0.0021247864,-0.002773285
0.1509408,-0.73002255,-19.014355,-0.043321848,0.12915535,2.6512628,-1157.8297,-543.17316,700.10474,0.9181514,15.094402,33.716965,-1157.7842,-543.1835,700.10443,0.918168,15.094401,33.716858,-1157.8279,-543.174,700.1046,0.91816616,15.0943985,33.716904,-0.045532227,0.010314941,0.00030517578,-1.6629696e-05,9.536743e-07,0.00010681152,-0.0018310547,0.0008544922,0.00012207031,-1.4781952e-05,3.8146973e-06,6.1035156e-05
0.558545,-1.0649903,-18.991093,-0.04670317,0.13201325,2.7048142,-1149.189,-543.9809,701.1472,0.88915795,15.580901,34.502354,-1153.3906,-545.3232,701.05896,0.89458656,15.590822,34.51252,-1147.5593,-544.4871,701.17236,0.8865338,15.576696,34.500313,4.20166,1.3422852,0.088256836,-0.005428612,-0.009921074,-0.010166168,-1.6296387,0.5062256,-0.025146484,0.002624154,0.00420475,0.002040863
0.51744574,-0.47109258,-19.035961,-0.021663144,0.12613791,2.6413095,-1141.8322,-541.24,699.52716,1.8185283,14.577387,33.57072,-1136.5453,-541.5817,699.54266,1.8175099,14.575481,33.568985,-1143.6497,-540.37866,699.5691,1.8159378,14.57261,33.56578,-5.286865,0.34173584,-0.01550293,0.001018405,0.0019054413,0.0017356873,1.8175049,-0.8613281,-0.041931152,0.002590537,0.0047769547,0.004940033
0.29564205,-1.1755223,-19.007872,-0.0532958,0.12778696,2.713432,-1161.5374,-545.5963,700.22595,0.40780163,14.861159,34.635994,-1165.1952,-545.4108,700.1865,0.410892,14.8665085,34.640656,-1161.3639,-545.8453,700.1831,0.41072273,14.866414,34.64143,3.657837,-0.18548584,0.03942871,-0.0030903816,-0.0053491592,-0.00466156,-0.17346191,0.2489624,0.04284668,-0.0029211044,-0.0052547455,-0.0054359436
0.11355354,-1.2308397,-19.029945,-0.02231951,0.13373394,2.6681802,-1174.3214,-545.74274,699.7954,2.112881,15.8894,33.976162,-1172.7917,-545.38074,699.8588,2.1088703,15.882023,33.96831,-1173.9945,-545.79926,699.8103,2.1119158,15.887523,33.974064,-1.5296631,-0.3619995,-0.06341553,0.0040106773,0.007376671,0.007850647,-0.3269043,0.056518555,-0.014892578,0.0009651184,0.001876831,0.0020980835
