omega_matter,w,abs_mag,delta_mag,alpha,beta,exact_1,exact_2,exact_3,exact_4,exact_5,exact_6,first_1,first_2,first_3,first_4,first_5,first_6,second_1,second_2,second_3,second_4,second_5,second_6,exact_minus_first_1,exact_minus_first_2,exact_minus_first_3,exact_minus_first_4,exact_minus_first_5,exact_minus_first_6,exact_minus_second_1,exact_minus_second_2,exact_minus_second_3,exact_minus_second_4,exact_minus_second_5,exact_minus_second_6
0.45582557,-1.155883,-19.02202,-0.028243158,0.13386717,2.7284842,-1152.9984,-544.4013,700.19,1.8482176,15.899792,34.85227,-1158.4156,-545.1389,700.08856,1.8549085,15.911697,34.864265,-1151.6599,-545.0854,700.14923,1.8502814,15.903725,34.857933,5.4172363,0.73760986,0.10144043,-0.00669086,-0.01190567,-0.011997223,-1.338501,0.68408203,0.040771484,-0.0020637512,-0.003932953,-0.0056648254
0.28707713,-0.31929088,-19.019934,-0.035053946,0.1341378,2.6962695,-1142.7902,-541.28015,700.03687,1.533127,15.957161,34.38836,-1140.8992,-541.0773,700.06036,1.5315921,15.954464,34.385674,-1143.1615,-541.17944,700.02856,1.5336467,15.958122,34.389378,-1.8909912,-0.20288086,-0.023498535,0.0015348196,0.002696991,0.0026855469,0.3713379,-0.10070801,0.008300781,-0.0005197525,-0.0009613037,-0.0010185242
0.39405832,-0.40759385,-19.022306,-0.025756793,0.12945157,2.7216206,-1143.226,-541.4922,700.06006,1.789657,15.155297,34.764362,-1139.5593,-541.5301,700.0791,1.7884265,15.15313,34.76231,-1144.1744,-541.11005,700.0668,1.7893662,15.154629,34.76367,-3.666626,0.037902832,-0.019042969,0.0012304783,0.0021677017,0.0020523071,0.9484863,-0.3821411,-0.006713867,0.00029075146,0.0006685257,0.0006904602
0.43745375,-0.965738,-18.999767,-0.02821514,0.12806253,2.6608005,-1152.6385,-544.2237,701.03625,1.5895102,14.901798,33.852333,-1154.9893,-544.8064,700.9834,1.5929983,14.90796,33.858788,-1152.0635,-544.44135,701.03625,1.5892183,14.901339,33.85288,2.350708,0.58270264,0.052856445,-0.0034880638,-0.0061616898,-0.006454468,-0.57507324,0.21765137,0,0.00029194355,0.00045967102,-0.0005455017
0.20210436,-0.89545524,-19.00494,-0.028083984,0.13047682,2.6941977,-1160.7935,-544.38715,700.7855,1.7106365,15.326142,34.355,-1161.165,-544.3169,700.7874,1.7105486,15.3259535,34.35493,-1160.8008,-544.38965,700.7844,1.7107085,15.326276,34.355232,0.37158203,-0.070251465,-0.0018920898,8.785725E-05,0.00018882751,6.866455E-05,0.0073242188,0.0025024414,0.0010986328,-7.200241E-05,-0.0001335144,-0.00023269653
0.16690785,-0.4947636,-19.012568,-0.052194078,0.13571069,2.724153,-1149.8947,-542.05707,700.07587,0.7937299,16.2282,34.800774,-1150.2273,-541.9584,700.0818,0.79342407,16.227564,34.80003,-1149.8762,-542.06226,700.0762,0.7937504,16.22812,34.80077,0.3326416,-0.09869385,-0.00592041,0.00030583143,0.00063705444,0.00074386597,-0.018432617,0.0051879883,-0.00030517578,-2.0503998E-05,8.010864E-05,3.8146973E-06
0.28940314,-0.8594991,-19.021463,-0.021857109,0.12802584,2.7110398,-1155.5332,-543.71704,700.1835,1.9100581,14.905748,34.6037,-1156.2924,-543.7898,700.171,1.9109323,14.907272,34.605076,-1155.4674,-543.7538,700.1806,1.9101492,14.906089,34.604107,0.7591553,0.072753906,0.012451172,-0.0008741617,-0.0015239716,-0.0013771057,-0.0657959,0.036743164,0.0028686523,-9.10759E-05,-0.00034046173,-0.0004081726
0.29267138,-0.75316024,-18.992043,-0.041141223,0.13313562,2.7082822,-1154.1785,-543.71515,701.13495,1.2053533,15.78304,34.563248,-1154.1995,-543.821,701.1281,1.205862,15.783854,34.56427,-1154.173,-543.7093,701.1369,1.2052412,15.782824,34.56312,0.020996094,0.10583496,0.0068359375,-0.00050878525,-0.0008134842,-0.0010223389,-0.005493164,-0.005859375,-0.001953125,0.00011205673,0.00021648407,0.00012588501
0.48956794,-0.70763445,-19.008297,-0.046854522,0.13491243,2.6832435,-1146.5544,-542.5489,700.36646,0.9984142,16.084541,34.19036,-1144.9614,-543.15955,700.353,0.999215,16.085938,34.192085,-1146.9838,-542.20984,700.4071,0.9956233,16.07952,34.185867,-1.5930176,0.61065674,0.013427734,-0.0008007884,-0.0013961792,-0.0017242432,0.4293213,-0.3390503,-0.040649414,0.002790928,0.005022049,0.0044937134
0.343494,-0.5023382,-19.027044,-0.036142778,0.12638496,2.7043524,-1145.8727,-541.73285,699.6539,1.164065,14.6261,34.50668,-1143.783,-541.8114,699.6635,1.1634017,14.624963,34.505695,-1146.2894,-541.5547,699.65936,1.1637571,14.625478,34.50613,-2.0897217,0.078552246,-0.009643555,0.0006632805,0.0011367798,0.0009841919,0.41674805,-0.17816162,-0.005493164,0.0003079176,0.00062179565,0.0005493164
0.31008697,-0.55653393,-19.02028,-0.044137087,0.13075389,2.6918755,-1148.001,-542.09143,699.84644,0.9601237,15.373952,34.320965,-1146.6974,-542.1653,699.8513,0.9598184,15.373239,34.320274,-1148.208,-541.9984,699.8499,0.95996064,15.373548,34.320484,-1.3035889,0.07385254,-0.0048828125,0.000305295,0.0007133484,0.0006904602,0.20703125,-0.09301758,-0.003479004,0.00016307831,0.0004043579,0.00048065186
0.23011692,-1.0721693,-19.016731,-0.039468206,0.12968417,2.7126548,-1162.8295,-545.03503,700.076,1.1441103,15.191387,34.629185,-1164.3992,-544.79407,700.0744,1.1446085,15.192078,34.6291,-1162.8588,-545.07574,700.06384,1.1450788,15.193027,34.63049,1.5697021,-0.2409668,0.0015869141,-0.0004981756,-0.0006904602,8.392334E-05,0.029296875,0.04071045,0.012145996,-0.00096845627,-0.0016393661,-0.0013046265
0.46298862,-0.6493664,-19.026571,-0.037047938,0.13179217,2.6687453,-1145.7686,-542.05676,699.7265,1.330236,15.548282,33.975945,-1143.6359,-542.5242,699.7208,1.330577,15.548911,33.976734,-1146.3413,-541.69775,699.75946,1.3280908,15.544396,33.972214,-2.1326904,0.46740723,0.0056762695,-0.00034105778,-0.00062942505,-0.00078964233,0.5727539,-0.3590088,-0.032958984,0.0021451712,0.0038852692,0.003730774
0.14655088,-0.84854716,-18.993017,-0.05184449,0.1282732,2.6612532,-1162.4186,-544.2234,700.8477,0.48146093,14.944594,33.865788,-1162.1693,-544.2136,700.85144,0.48119873,14.944204,33.865402,-1162.4011,-544.2295,700.848,0.48143804,14.944583,33.865807,-0.24926758,-0.009765625,-0.0037231445,0.00026220083,0.0003900528,0.00038528442,-0.017456055,0.0061035156,-0.00030517578,2.2888184E-05,1.1444092E-05,-1.9073486E-05
0.3826994,-1.2684693,-19.018948,-0.049803734,0.12940122,2.7219925,-1157.8154,-545.3872,699.8981,0.6385962,15.131435,34.75495,-1164.1605,-545.6102,699.7924,0.6460811,15.144522,34.767868,-1156.8771,-546.1088,699.81354,0.64401543,15.141174,34.76621,6.345093,0.22302246,0.105651855,-0.007484913,-0.013086319,-0.012916565,-0.9383545,0.72161865,0.08453369,-0.0054192543,-0.009738922,-0.011257172
0.51619804,-0.3879552,-19.005043,-0.0381065,0.133463,2.669603,-1141.6383,-541.5814,700.61035,1.3510194,15.83848,33.992035,-1135.2772,-541.7648,700.6337,1.349481,15.835688,33.989487,-1143.8966,-540.5985,700.643,1.3491575,15.834954,33.9881,-6.361084,0.18334961,-0.023376465,0.0015383959,0.0027923584,0.0025482178,2.2583008,-0.98291016,-0.03265381,0.0018619299,0.003525734,0.0039367676
0.11233623,-1.0297337,-19.014715,-0.048107408,0.13526583,2.670827,-1168.6763,-544.6094,700.03937,0.95141304,16.147856,34.01005,-1167.4507,-544.5632,700.06165,0.94996095,16.145222,34.007515,-1168.4817,-544.6699,700.0419,0.9511541,16.14749,34.009796,-1.2255859,-0.046203613,-0.022277832,0.0014520884,0.0026340485,0.0025367737,-0.19458008,0.060546875,-0.0025024414,0.00025892258,0.00036621094,0.00025558472
0.18494129,-0.36258686,-18.997503,-0.026501527,0.12859254,2.6376655,-1146.918,-542.17365,701.09985,1.6889267,14.998168,33.516685,-1147.2275,-541.9488,701.11633,1.6878641,14.9963045,33.514797,-1146.8801,-542.1974,701.09784,1.6889561,14.998345,33.51717,0.3095703,-0.22485352,-0.016479492,0.0010626316,0.0018634796,0.0018882751,-0.037841797,0.023742676,0.0020141602,-2.9444695E-05,-0.00017738342,-0.00048446655
0.22200646,-0.80880225,-19.002235,-0.026234046,0.13460584,2.6578948,-1157.9313,-543.9809,700.9787,1.95533,16.030281,33.8152,-1158.169,-543.9752,700.97675,1.9554682,16.03046,33.81542,-1157.9259,-543.98505,700.97815,1.9553672,16.030333,33.815475,0.2376709,-0.0056762695,0.001953125,-0.00013816357,-0.00017929077,-0.00021743774,-0.0053710938,0.0041503906,0.0005493164,-3.71933E-05,-5.1498413E-05,-0.0002746582
0.20139945,-0.27018917,-19.01385,-0.038794883,0.1291165,2.7371073,-1142.7123,-541.29706,700.17676,1.1633765,15.1003,34.9952,-1142.8187,-540.9607,700.20215,1.1618216,15.097362,34.992382,-1142.6848,-541.33636,700.1707,1.1637326,15.100851,34.99624,0.10644531,-0.33636475,-0.025390625,0.0015548468,0.0029382706,0.0028190613,-0.02746582,0.03930664,0.0060424805,-0.00035619736,-0.00055122375,-0.0010375977
0.4459816,-1.2431836,-18.997793,-0.05163998,0.1357679,2.700302,-1155.291,-545.2898,700.84625,0.805348,16.219955,34.430683,-1162.081,-545.9747,700.7219,0.81358325,16.23463,34.44556,-1153.7363,-546.19336,700.77423,0.80936766,16.227472,34.440453,6.790039,0.6848755,0.12432861,-0.008235276,-0.01467514,-0.014877319,-1.5546875,0.90356445,0.072021484,-0.0040196776,-0.007516861,-0.00976944
0.43453348,-0.35089374,-19.000162,-0.03224592,0.13021772,2.7001922,-1142.4811,-541.74945,700.88904,1.5062412,15.285098,34.44656,-1137.4758,-541.75024,700.91364,1.5046515,15.282204,34.44398,-1143.9846,-541.15454,700.8975,1.5058403,15.284329,34.44558,-5.005249,0.00079345703,-0.024597168,0.0015896559,0.0028944016,0.0025787354,1.50354,-0.59490967,-0.008483887,0.00040090084,0.0007686615,0.0009803772
0.2974121,-0.5973395,-18.993866,-0.03748895,0.12783314,2.6801178,-1150.6664,-542.99896,701.0636,1.1507624,14.871114,34.145878,-1149.7257,-543.0791,701.06586,1.1505857,14.870733,34.145557,-1150.7981,-542.9373,701.06696,1.1505965,14.87065,34.14548,-0.9406738,0.08013916,-0.0022583008,0.00017678738,0.00038051605,0.00032043457,0.13171387,-0.061645508,-0.0033569336,0.00016593933,0.00046348572,0.00039672852
0.17546381,-0.9326417,-19.005453,-0.05005432,0.1327179,2.7064257,-1162.6476,-544.3961,700.38745,0.765689,15.7127075,34.537422,-1162.7743,-544.29755,700.39484,0.7652803,15.711917,34.53663,-1162.6547,-544.393,700.38763,0.7657038,15.712712,34.537346,0.12670898,-0.09857178,-0.007385254,0.00040870905,0.000790596,0.00079345703,0.007080078,-0.003112793,-0.00018310547,-1.4781952E-05,-4.7683716E-06,7.6293945E-05
0.15151322,-1.0931504,-19.028889,-0.02687005,0.13232613,2.7038724,-1167.601,-544.9599,699.7793,1.8493929,15.647578,34.50213,-1167.4353,-544.6921,699.80743,1.847761,15.644457,34.49843,-1167.5747,-544.9514,699.78326,1.8492494,15.647136,34.501534,-0.16564941,-0.26782227,-0.028137207,0.001631856,0.003121376,0.0037002563,-0.026245117,-0.008483887,-0.003967285,0.00014352798,0.00044250488,0.0005950928
0.14427671,-1.2565858,-18.986544,-0.04211817,0.13446373,2.6734145,-1174.3053,-546.9736,701.3014,1.2051454,16.014105,34.05339,-1174.1407,-546.4056,701.3588,1.20185,16.007832,34.04607,-1174.2555,-546.9483,701.31036,1.2048206,16.013271,34.051823,-0.16455078,-0.56799316,-0.057434082,0.0032953024,0.0062732697,0.007320404,-0.049804688,-0.025268555,-0.008972168,0.0003247261,0.00083351135,0.0015678406
0.47340667,-0.83723927,-19.012085,-0.049139343,0.1278138,2.6478739,-1148.774,-543.04675,700.118,0.5837425,14.860054,33.66257,-1149.1947,-543.7203,700.0847,0.58580726,14.863831,33.6665,-1148.6102,-542.9905,700.1452,0.5816721,14.85649,33.659855,0.4206543,0.67352295,0.03326416,-0.0020647645,-0.0037765503,-0.003929138,-0.16381836,-0.056274414,-0.02722168,0.002070427,0.003563881,0.0027160645
0.1960038,-1.3037664,-19.01707,-0.026564483,0.13202046,2.643694,-1170.4337,-546.7576,700.2882,1.829046,15.587139,33.60797,-1172.5,-546.0324,700.3152,1.8282754,15.58525,33.60443,-1170.6146,-546.76483,700.2692,1.8309329,15.590147,33.61027,2.0662842,-0.7252197,-0.026977539,0.00077056885,0.0018892288,0.003540039,0.1809082,0.0072021484,0.018981934,-0.0018868446,-0.0030078888,-0.0023002625
